asserter,assertionId,assertionTimestamp,bond,currency,disputeHash,disputeTimestamp,disputer,expirationTime,id,settlementResolution,settlementTimestamp,currencySymbol,bondUSD,wasDisputed,isSettled,timeToDispute,timeToSettlement,asserterWon,disputerWon
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xf67664fbbb70456f000e605af40dea02fa60cf62e8cadafdf42caa56d9e32c8f,2024-12-13 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-14 22:37:59,0xf67664fbbb70456f000e605af40dea02fa60cf62e8cadafdf42caa56d9e32c8f,True,2024-12-14 22:42:35,USDC,599.94,False,True,,86676.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x892674773fe4461ef3d9ea3f8b5af316173303f6dccb7d034141be1ddbb09b9e,2024-12-12 22:38:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-13 22:38:11,0x892674773fe4461ef3d9ea3f8b5af316173303f6dccb7d034141be1ddbb09b9e,True,2024-12-13 22:42:35,USDC,599.94,False,True,,86664.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x351b92b095f9bc2004b79af2882478fde9f4769b25309f3cd727dfc220423a45,2024-12-12 19:12:35,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-12-14 19:12:35,0x351b92b095f9bc2004b79af2882478fde9f4769b25309f3cd727dfc220423a45,True,2024-12-14 19:17:23,WETH,3689.3986,False,True,,173088.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x4f62be0ca5bc58d42f345f72caf6fd9c8559b56cc3353c8bbbfd1c67aa386569,2024-12-11 22:38:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-12 22:38:23,0x4f62be0ca5bc58d42f345f72caf6fd9c8559b56cc3353c8bbbfd1c67aa386569,True,2024-12-12 22:42:35,USDC,599.94,False,True,,86652.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x2f1219495ac8cec57ec4bf5e6d7f7f07471969b06481c314b3c167580f53ab70,2024-12-11 09:42:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-12-13 09:42:47,0x2f1219495ac8cec57ec4bf5e6d7f7f07471969b06481c314b3c167580f53ab70,True,2024-12-13 09:47:47,WETH,3689.3986,False,True,,173100.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe46fbdd52f38a11615c7159749b0bb41048bf44966310081ed90ab60b856320f,2024-12-10 22:38:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-11 22:38:35,0xe46fbdd52f38a11615c7159749b0bb41048bf44966310081ed90ab60b856320f,True,2024-12-11 22:42:35,USDC,599.94,False,True,,86640.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x44d2b3323fc3a11bcbce9f70896cb671b46cfc9fa2739c0d8034e36b1793d8be,2024-12-09 22:38:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-10 22:38:47,0x44d2b3323fc3a11bcbce9f70896cb671b46cfc9fa2739c0d8034e36b1793d8be,True,2024-12-10 22:43:11,USDC,599.94,False,True,,86664.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x3591016af4cfe9d98f8153ec046bf153f734d56a780292fc9667d21c3555268e,2024-12-08 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-09 22:36:59,0x3591016af4cfe9d98f8153ec046bf153f734d56a780292fc9667d21c3555268e,True,2024-12-09 22:37:47,USDC,599.94,False,True,,86448.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xa585c264da9709dec70b1f31cd6bd0eb6ba91832507c00cf00f95094939f8e4c,2024-12-07 22:37:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-08 22:37:47,0xa585c264da9709dec70b1f31cd6bd0eb6ba91832507c00cf00f95094939f8e4c,True,2024-12-08 22:42:35,USDC,599.94,False,True,,86688.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2357a14a2ee3737e2518f09902f6d171a9c744c23e444d6436e3681fb9879e0c,2024-12-06 22:38:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-07 22:38:35,0x2357a14a2ee3737e2518f09902f6d171a9c744c23e444d6436e3681fb9879e0c,True,2024-12-07 22:42:47,USDC,599.94,False,True,,86652.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x7f7e861fc6771d70e56afc451b2965ce1326d4f56c78f9e892838b46967eeaf7,2024-12-06 15:12:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-12-08 15:12:47,0x7f7e861fc6771d70e56afc451b2965ce1326d4f56c78f9e892838b46967eeaf7,True,2024-12-08 15:17:35,WETH,3689.3986,False,True,,173088.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x1671e1e59febc080fad0bd14f660f9d0307304483ba26d6ad68e5f7fa68e9ab5,2024-12-06 12:47:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-12-08 12:47:47,0x1671e1e59febc080fad0bd14f660f9d0307304483ba26d6ad68e5f7fa68e9ab5,True,2024-12-08 12:52:35,WETH,3689.3986,False,True,,173088.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xd6613bb9b583e21f938768ac015c9bbdbd3091f298561c9bc2c9e948e8a34fb0,2024-12-05 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-06 22:37:59,0xd6613bb9b583e21f938768ac015c9bbdbd3091f298561c9bc2c9e948e8a34fb0,True,2024-12-06 22:38:35,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xcfced035eccd241af1aaf6342f969b39270994cc3dbc34ce3f09fb53d3b41a7b,2024-12-04 22:38:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-05 22:38:59,0xcfced035eccd241af1aaf6342f969b39270994cc3dbc34ce3f09fb53d3b41a7b,True,2024-12-05 22:42:35,USDC,599.94,False,True,,86616.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xee51b7c44cbeb2906084185d5bb5b1084c7c82b794692154f891630e72f87107,2024-12-03 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-04 22:37:59,0xee51b7c44cbeb2906084185d5bb5b1084c7c82b794692154f891630e72f87107,True,2024-12-04 22:38:59,USDC,599.94,False,True,,86460.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x69fbd935c978677afe685053304d21677ca2e32d78d9f71e4d52fc5082f39fa7,2024-12-02 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-03 22:37:59,0x69fbd935c978677afe685053304d21677ca2e32d78d9f71e4d52fc5082f39fa7,True,2024-12-03 22:42:35,USDC,599.94,False,True,,86676.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x60a9ff7512ec8709dc0554a37d4d5eca4f7a02df15f61da42fac679067cd5bc5,2024-12-01 22:37:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-02 22:37:11,0x60a9ff7512ec8709dc0554a37d4d5eca4f7a02df15f61da42fac679067cd5bc5,True,2024-12-02 22:37:35,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xf053bf9e043da50972dd9446c659ccd0e1707cca00b4fff8a88f381430b5d60e,2024-11-30 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-12-01 22:36:59,0xf053bf9e043da50972dd9446c659ccd0e1707cca00b4fff8a88f381430b5d60e,True,2024-12-01 22:37:11,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x48129a05a717441e907c7f2b4612754f1c54fb613f031c6d61ad7f0514f2a1db,2024-11-29 22:37:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-30 22:37:23,0x48129a05a717441e907c7f2b4612754f1c54fb613f031c6d61ad7f0514f2a1db,True,2024-11-30 22:42:23,USDC,599.94,False,True,,86700.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x521b3a3162f45df5ee3e20ba5d8924391bba3750b8f700d6ef83670964aa475e,2024-11-28 22:38:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-29 22:38:11,0x521b3a3162f45df5ee3e20ba5d8924391bba3750b8f700d6ef83670964aa475e,True,2024-11-29 22:42:23,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x185ee41fbaad7c0c02e4c3a358a1957d0c8f2f95f500f0ccdc74e3bf97cce7c5,2024-11-27 22:37:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-28 22:37:47,0x185ee41fbaad7c0c02e4c3a358a1957d0c8f2f95f500f0ccdc74e3bf97cce7c5,True,2024-11-28 22:38:11,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xbf91d5bd737ffefd14c9f259212f6fba2ebf19438c597a89668485e3ea707f36,2024-11-26 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-27 22:37:59,0xbf91d5bd737ffefd14c9f259212f6fba2ebf19438c597a89668485e3ea707f36,True,2024-11-27 22:42:23,USDC,599.94,False,True,,86664.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xcacb85c36186c1620560306c3f9e93713f0d9ecd4aa87fd813d7db53c8911c2e,2024-11-25 22:36:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-26 22:36:47,0xcacb85c36186c1620560306c3f9e93713f0d9ecd4aa87fd813d7db53c8911c2e,True,2024-11-26 22:37:23,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x56b3a76bea60127de73c6f40e17bbab473b0006f58d453247da14e0a0684f5ee,2024-11-24 22:37:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-25 22:37:23,0x56b3a76bea60127de73c6f40e17bbab473b0006f58d453247da14e0a0684f5ee,True,2024-11-25 22:38:59,USDC,599.94,False,True,,86496.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x4c4b8c939722f5b6174d037ea7441dc6c42ff06a3d1b34eca586100ead305b1d,2024-11-23 22:37:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-24 22:37:23,0x4c4b8c939722f5b6174d037ea7441dc6c42ff06a3d1b34eca586100ead305b1d,True,2024-11-24 22:37:35,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xca182367ace004f2431243e1a28ff6f44691c181b9cc48fb2560d025196855e3,2024-11-22 22:37:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-23 22:37:35,0xca182367ace004f2431243e1a28ff6f44691c181b9cc48fb2560d025196855e3,True,2024-11-23 22:42:35,USDC,599.94,False,True,,86700.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x1e5f3f7ca6c72e56e39eae7916e14ad90153c2ca65f6a426d395b7a2f514bcbd,2024-11-22 22:17:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-11-25 22:17:47,0x1e5f3f7ca6c72e56e39eae7916e14ad90153c2ca65f6a426d395b7a2f514bcbd,True,2024-11-25 22:21:23,WETH,3689.3986,False,True,,259416.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x108836b070c1484d271ab707619421111ad9522939da1bf2448cf73c56384014,2024-11-21 22:38:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-22 22:38:11,0x108836b070c1484d271ab707619421111ad9522939da1bf2448cf73c56384014,True,2024-11-22 22:42:35,USDC,599.94,False,True,,86664.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xa24f379b8b37168dbc3610b0ca058895d587d2e77791863acccb8ce2d0296dc8,2024-11-20 22:37:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-21 22:37:35,0xa24f379b8b37168dbc3610b0ca058895d587d2e77791863acccb8ce2d0296dc8,True,2024-11-21 22:38:11,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x94d784d208505787b208edab513c57ef94d010a8cb1badf2c48c6c8c242343a4,2024-11-19 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-20 22:37:59,0x94d784d208505787b208edab513c57ef94d010a8cb1badf2c48c6c8c242343a4,True,2024-11-20 22:42:23,USDC,599.94,False,True,,86664.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x62e4f871e18a9bbfe25d75f55abed91dc6e2a5976cb2279c2ad4f96bf531a752,2024-11-18 22:38:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-19 22:38:11,0x62e4f871e18a9bbfe25d75f55abed91dc6e2a5976cb2279c2ad4f96bf531a752,True,2024-11-19 22:42:23,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x1f2d17ae575f8de150cec84bb3b2e8763698f91d168344943ba60822e5a1218b,2024-11-17 22:37:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-18 22:37:11,0x1f2d17ae575f8de150cec84bb3b2e8763698f91d168344943ba60822e5a1218b,True,2024-11-18 22:37:35,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x82d90cddfce03869910c643e507bb7e6715d615af3856d8e11dd129fe2518ce7,2024-11-16 22:36:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-17 22:36:23,0x82d90cddfce03869910c643e507bb7e6715d615af3856d8e11dd129fe2518ce7,True,2024-11-17 22:37:11,USDC,599.94,False,True,,86448.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2b407f0625c1883af7a406ea00605771d234fe9f47b47da82f906e299b7ee65f,2024-11-15 22:39:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-16 22:39:11,0x2b407f0625c1883af7a406ea00605771d234fe9f47b47da82f906e299b7ee65f,True,2024-11-16 22:42:35,USDC,599.94,False,True,,86604.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe318d1dc6c86593d12a3e567126dab5ebb7419d3e9d5eff2f61abf5a4983eda7,2024-11-14 22:37:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-15 22:37:59,0xe318d1dc6c86593d12a3e567126dab5ebb7419d3e9d5eff2f61abf5a4983eda7,True,2024-11-15 22:39:11,USDC,599.94,False,True,,86472.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x79855dedaf01027739f5f4483b4596fe13c75b3a0eda182acb9930a909418862,2024-11-13 22:36:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-14 22:36:35,0x79855dedaf01027739f5f4483b4596fe13c75b3a0eda182acb9930a909418862,True,2024-11-14 22:37:59,USDC,599.94,False,True,,86484.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe1c487e84feaea4fe11c718f09440b8ecfa5db2d9fb17f38df99f228dfcd0895,2024-11-12 22:37:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-13 22:37:23,0xe1c487e84feaea4fe11c718f09440b8ecfa5db2d9fb17f38df99f228dfcd0895,True,2024-11-13 22:42:35,USDC,599.94,False,True,,86712.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x92d25b0221eb5e6cf48187e01891ce2dae0b8e91fdb56fe0b5c1c5f7283d5104,2024-11-11 22:36:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-12 22:36:11,0x92d25b0221eb5e6cf48187e01891ce2dae0b8e91fdb56fe0b5c1c5f7283d5104,True,2024-11-12 22:37:23,USDC,599.94,False,True,,86472.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xc69f7de29479e57d102e206dfc59a4b42580c33995f7dd3b39cea04ede3f7715,2024-11-10 22:35:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-11 22:35:35,0xc69f7de29479e57d102e206dfc59a4b42580c33995f7dd3b39cea04ede3f7715,True,2024-11-11 22:36:11,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x9b097deb2b5b7547e9a041b4487400113dc16b5c274651ada30888a33843de57,2024-11-09 22:35:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-10 22:35:23,0x9b097deb2b5b7547e9a041b4487400113dc16b5c274651ada30888a33843de57,True,2024-11-10 22:35:35,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2132db2ef7d0d94a18493fad40d98807a587e5ff2b713c813ed0de40bfcd902d,2024-11-08 22:36:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-09 22:36:23,0x2132db2ef7d0d94a18493fad40d98807a587e5ff2b713c813ed0de40bfcd902d,True,2024-11-09 22:37:23,USDC,599.94,False,True,,86460.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x7a93ad0dbcf40685e2d82ef7126245c58fc08cd11d3025f0aea733fa2e28bef6,2024-11-07 22:36:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-08 22:36:23,0x7a93ad0dbcf40685e2d82ef7126245c58fc08cd11d3025f0aea733fa2e28bef6,True,2024-11-08 22:37:35,USDC,599.94,False,True,,86472.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xed948ae844c08a34bd5938cd933bf6b73317c474ef5ec4b16be4a77f26c77ad6,2024-11-06 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-07 22:36:59,0xed948ae844c08a34bd5938cd933bf6b73317c474ef5ec4b16be4a77f26c77ad6,True,2024-11-07 22:37:35,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x5bfbc763ac65d9c1a5bf86d3be85ae3cacf8ca6c2499dba75f7e7b57af47e40c,2024-11-05 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-06 22:36:59,0x5bfbc763ac65d9c1a5bf86d3be85ae3cacf8ca6c2499dba75f7e7b57af47e40c,True,2024-11-06 22:37:23,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x86a8a19ca6198136d91ecec3eaebf9c83c29477c55e4cb7cf441af848499c9f7,2024-11-04 22:34:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-05 22:34:47,0x86a8a19ca6198136d91ecec3eaebf9c83c29477c55e4cb7cf441af848499c9f7,True,2024-11-05 22:36:59,USDC,599.94,False,True,,86532.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x05efcdef3c66aae47528bf1ed184cfca2fdd2fb3e76d0ebb01f452bc337bdfba,2024-11-03 22:36:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-04 22:36:47,0x05efcdef3c66aae47528bf1ed184cfca2fdd2fb3e76d0ebb01f452bc337bdfba,True,2024-11-04 22:37:35,USDC,599.94,False,True,,86448.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x28a50ebd35ec7e6911d1eeff7e8805a01bd8a2e04dcde3037031f9b319251cd1,2024-11-03 00:27:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-11-06 00:27:47,0x28a50ebd35ec7e6911d1eeff7e8805a01bd8a2e04dcde3037031f9b319251cd1,True,2024-11-06 00:32:35,WETH,3689.3986,False,True,,259488.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe647afaa51265cb91c4be61e91f80aa6544a7e334b27fe361f54948bc3f30f80,2024-11-02 22:36:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-03 22:36:35,0xe647afaa51265cb91c4be61e91f80aa6544a7e334b27fe361f54948bc3f30f80,True,2024-11-03 22:36:47,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x418b0c1c841f3d213c79b26db9578ada7e92390fbad9925c7d3f992234e189c0,2024-11-01 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-02 22:36:59,0x418b0c1c841f3d213c79b26db9578ada7e92390fbad9925c7d3f992234e189c0,True,2024-11-02 22:37:35,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xa3f46b4b3944f52facec27e944d78ee45c8169d4532a776542d59e8fed083c9e,2024-10-31 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-11-01 22:36:59,0xa3f46b4b3944f52facec27e944d78ee45c8169d4532a776542d59e8fed083c9e,True,2024-11-01 22:37:23,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x1137ab5d5f75ba782d4e1a90eb466280d0d31ba1af126f699ba13162519d5ab5,2024-10-30 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-31 22:36:59,0x1137ab5d5f75ba782d4e1a90eb466280d0d31ba1af126f699ba13162519d5ab5,True,2024-10-31 22:37:23,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x4d39d4feb7d095b0e258d6ec44bef018601e6d4810cf473d741ded1e2b95c34d,2024-10-29 22:37:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-30 22:37:35,0x4d39d4feb7d095b0e258d6ec44bef018601e6d4810cf473d741ded1e2b95c34d,True,2024-10-30 22:42:23,USDC,599.94,False,True,,86688.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x32babc8fd1368562124eec020f07ba66de8d9acad1a445e6392e0943fcfe35bd,2024-10-28 22:37:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-29 22:37:11,0x32babc8fd1368562124eec020f07ba66de8d9acad1a445e6392e0943fcfe35bd,True,2024-10-29 22:37:35,USDC,599.94,False,True,,86424.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x3e14ba19cbaa07079a236ae1146b8d684c08c54e225bbea8a4124443d1acfab8,2024-10-28 19:43:23,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-10-30 19:43:23,0x3e14ba19cbaa07079a236ae1146b8d684c08c54e225bbea8a4124443d1acfab8,True,2024-10-30 19:47:23,WETH,3689.3986,False,True,,173040.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe789e590f3debaafb1ea62ffe6d6e86fcbd57618e46708312586886c290779cf,2024-10-27 22:36:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-28 22:36:35,0xe789e590f3debaafb1ea62ffe6d6e86fcbd57618e46708312586886c290779cf,True,2024-10-28 22:37:11,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2a1573ab34c89090ca8acc3666a04a09a69b0cd2f2b0743f6cb748edcbf80955,2024-10-26 22:36:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-27 22:36:23,0x2a1573ab34c89090ca8acc3666a04a09a69b0cd2f2b0743f6cb748edcbf80955,True,2024-10-27 22:36:35,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xf12a785ed9dd2619f9085107099ffe93c9bcd9d550355d0e214b4b77447daf1b,2024-10-25 22:37:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-26 22:37:23,0xf12a785ed9dd2619f9085107099ffe93c9bcd9d550355d0e214b4b77447daf1b,True,2024-10-26 22:42:23,USDC,599.94,False,True,,86700.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x108449b53580e1de0e8a781924ff441ac415d416aa05c36f115e11e16e20b02b,2024-10-24 22:36:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-25 22:36:35,0x108449b53580e1de0e8a781924ff441ac415d416aa05c36f115e11e16e20b02b,True,2024-10-25 22:37:23,USDC,599.94,False,True,,86448.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xdfcad6bbaaf95047330fdcbcb5b833a2d00afc7d15b75df3ab89323dd1a897b1,2024-10-23 22:37:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-24 22:37:11,0xdfcad6bbaaf95047330fdcbcb5b833a2d00afc7d15b75df3ab89323dd1a897b1,True,2024-10-24 22:37:35,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x842d3d45b36dfcfa9b702e1030a1113f3695a39f9ed547001fc4520121e3b355,2024-10-22 22:36:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-23 22:36:59,0x842d3d45b36dfcfa9b702e1030a1113f3695a39f9ed547001fc4520121e3b355,True,2024-10-23 22:37:11,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x84c1e84e61976133bfea2f7d1e20f47f04197a2b8d20deb27ea93ee9d4da80c7,2024-10-21 22:37:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-10-22 22:37:11,0x84c1e84e61976133bfea2f7d1e20f47f04197a2b8d20deb27ea93ee9d4da80c7,True,2024-10-22 22:37:35,USDC,599.94,False,True,,86424.0,True,False
